rlcDelayDl:vector ExtClientServerExample.ue.cellularNic.nrRlc.um (#0 - test-0-20250830-13:43:36-16472),
1.059,0.0203315882
1.059,0.019728255199999995
1.06,0.020352128199999999
1.06,0.020014365199999994
1.061,0.020437554199999999
1.062,0.021078691199999999
1.062,0.020557692199999998
1.063,0.021201574199999996
1.063,0.020625386199999998
1.064,0.021266947199999996
1.065,0.019651479199999995
1.065,0.0192889252
1.066,0.019753237199999995
1.066,0.019405609199999999
1.067,0.020086298199999998
1.068,0.020571113199999997
1.068,0.0202133642
1.069,0.020370113199999997
1.07,0.021032291199999997
1.07,0.020531118199999996
1.071,0.0211869472
1.071,0.020632564199999994
1.072,0.021286181199999996
1.073,0.0217486032
1.073,0.021401798199999995
1.074,0.022075702199999998
1.074,0.021559312199999999
1.075,0.022217234199999998
1.076,0.022684607199999998
1.076,0.022340150199999998
1.077,0.0230231912
1.077,0.020332716199999996
1.078,0.020743426199999997
1.079,0.021378077199999997
1.079,0.021043984199999997
1.08,0.021536638199999999
1.08,0.0211885282
1.081,0.021373035200000001
1.082,0.022035422200000001
1.082,0.021508327199999996
