SduBuffer:vector ExtClientServerExample.gnb.cellularNic.rlc.UmTxEntity Lcid: 1 (#0 - test-0-20250830-13:43:36-16472),
0.9619042618,18
0.962,17
0.962,16
0.9625177678,17
0.9628907218,18
0.963,17
0.9634403888,18
0.9637859688,19
0.964,18
0.964,17
0.9643003208,18
0.9646533358,19
0.9649766708,20
0.965,19
0.965,18
0.9655165848,19
0.9658614168,20
0.966,19
0.967,18
0.967,17
0.968,16
0.968,15
0.9684240578,16
0.9688099608,17
0.969,16
0.9693475848,17
0.9697132858,18
0.97,17
0.97,16
0.9702209498,17
0.9705847378,18
0.9709199448,19
0.971,18
0.971,17
0.9718785518,18
0.972,17
0.9724870538,18
0.9728912318,19
0.973,18
0.973,17
0.9735137118,18
0.9738842988,19
0.974,18
0.9744410098,19
0.9747972938,20
0.975,19
0.975,18
0.9753366718,19
0.9756879888,20
0.976,19
0.976,18
0.9762276968,19
0.9765881318,20
0.9769160658,21
0.977,20
0.978,19
0.978,18
0.979,17
0.979,16
0.9795227818,17
0.9799109138,18
0.98,17
0.9804727668,18
0.9808386088,19
0.981,18
0.981,17
0.9813486898,18
0.9817069708,19
0.982,18
0.982,17
0.9826202358,18
0.9829796088,19
0.983,18
0.9835309748,19
0.9838862338,20
0.984,19
0.984,18
0.9844281928,19
0.9847788698,20
0.985,19
0.985,18
0.9853469608,19
0.9857226288,20
0.986,19
0.9862671178,20
0.9866266278,21
0.9869588928,22
0.987,21
0.987,20
0.9874663468,21
0.9878087048,22
0.988,21
0.988,20
0.989,19
0.99,18
0.99,17
0.9903901108,18
0.9907752288,19
0.991,18
0.9913168278,19
0.9916767398,20
0.992,19
0.992,18
0.9922245298,19
0.9925848878,20
0.9929092028,21
0.993,20
0.993,19
0.9937927208,20
0.994,19
0.9943288938,20
0.9946744698,21
0.9949898088,22
0.995,21
0.995,20
0.9955020218,21
0.9958425828,22
0.996,21
0.996,20
0.9963829948,21
0.9967309278,22
0.997,21
0.9972534398,22
0.9975938008,23
0.9979115148,24
0.998,23
0.998,22
0.9984227088,23
0.9987745238,24
0.999,23
0.999,22
1,21
1.001,20
1.001,19
1.0013053298,20
1.0016711698,21
1.0019992748,22
1.002,21
1.002,20
1.0025573608,21
1.0029119368,22
1.003,21
1.0034365198,22
1.0037826248,23
1.004,22
1.004,21
1.0047014618,22
1.005,21
1.005,20
1.0052826728,21
1.0056523378,22
1.006,21
1.0062607248,22
1.0066185918,23
1.0069538168,24
1.007,23
1.007,22
1.0074842948,23
1.0078510498,24
1.008,23
1.0083749898,24
1.0087183608,25
1.009,24
1.009,23
1.0092462178,24
1.0095875128,25
1.0099033618,26
1.01,25
1.01,24
1.011,23
1.012,22
1.012,21
1.0123952288,22
1.0127635008,23
1.013,22
1.013,21
1.0132794918,22
1.0136271378,23
1.0139447998,24
1.014,23
1.0144463808,24
1.0147918188,25
1.015,24
1.015,23
1.0156926058,24
1.016,23
1.016,22
1.0162523708,23
1.0165969978,24
1.0169159928,25
1.017,24
1.0174646808,25
1.0178245408,26
1.018,25
1.018,24
1.0183401988,25
1.0186876288,26
1.019,25
1.019,24
1.0192085518,25
1.0195497828,26
1.0198706568,27
1.02,26
1.0204090878,27
1.0207532428,28
1.021,27
1.021,26
1.022,25
1.022,24
1.023,23
1.0237514038,24
1.024,23
1.024,22
1.0243250518,23
1.0246907078,24
1.025,23
1.025,22
1.0252307708,23
1.0255893518,24
1.0259063578,25
1.026,24
1.0267156158,25
1.027,24
1.027,23
1.0272334648,24
1.0275789468,25
1.0278986708,26
1.028,25
1.0284555328,26
1.0288076698,27
1.029,26
1.029,25
1.0293452908,26
1.0296871288,27
1.03,26
1.03,25
1.0301804678,26
1.0305211508,27
1.0308379688,28
1.031,27
1.0313694958,28
1.0317095818,29
1.032,28
1.032,27
1.033,26
1.033,25
1.034,24
1.0343153798,25
1.0347947178,26
1.035,25
1.035,24
1.0353912068,25
1.0357557638,26
1.036,25
1.036,24
1.0362970028,25
1.0366485908,26
1.0369745008,27
1.037,26
1.0377947638,27
1.038,26
1.038,25
1.0383199078,26
1.0386684118,27
1.039,26
1.039,25
1.0392717448,26
1.0396478718,27
1.0399856348,28
1.04,27
1.0405624458,28
1.0409213088,29
1.041,28
1.041,27
1.0414423078,28
1.0417984258,29
1.042,28
1.042,27
1.0423746138,28
1.0427330528,29
1.043,28
1.044,27
1.044,26
1.045,25
1.0453485208,26
1.0457110748,27
1.046,26
1.046,25
1.0462467628,26
1.0465943908,27
1.0469137018,28
1.047,27
1.047,26
1.0474288868,27
1.0477866358,28
1.048,27
1.0486298868,28
1.0489677088,29
1.049,28
1.049,27
1.0494688818,28
1.0498130528,29
1.05,28
1.05,27
1.0503674358,28
1.0507138188,29
1.051,28
1.0512513968,29
1.0515982018,30
1.0519242978,31
1.052,30
1.052,29
1.0524406878,30
1.0527827658,31
1.053,30
1.053,29
1.0533153928,30
1.0536598498,31
1.0539768088,32
1.054,31
1.055,30
1.055,29
1.056,28
1.056,27
1.0566672838,28
1.057,27
1.0572565738,28
1.0576219228,29
1.0579560158,30
1.058,29
1.058,28
1.0584633618,29
1.0588114718,30
1.059,29
1.059,28
1.0596269648,29
1.0599645778,30
1.06,29
1.0604916728,30
1.0608393328,31
1.061,30
1.061,29
1.0613666818,30
1.0617096038,31
1.062,30
1.062,29
1.0622427798,30
1.0625830918,31
1.0629087558,32
1.063,31
1.0634323548,32
1.0637762678,33
1.064,32
1.064,31
1.0642989558,32
1.0646468168,33
1.0649040658,34
1.065,33
1.066,32
1.066,31
1.067,30
1.067,29
1.0676256948,30
1.068,29
1.0680001618,30
1.0685485068,31
1.0688857038,32
1.069,31
1.069,30
1.0693912228,31
1.0697372668,32
1.07,31
1.07,30
1.0706533658,31
1.0709951488,32
1.071,31
1.0715260848,32
1.0719034058,33
1.072,32
1.072,31
1.0724622748,32
1.0728312848,33
1.073,32
1.073,31
1.0733829858,32
1.0737423828,33
1.074,32
1.0742587718,33
1.0746008838,34
1.0749196918,35
1.075,34
1.075,33
1.0754281048,34
1.0757684788,35
1.076,34
1.076,33
1.077,32
1.078,31
1.078,30
1.0782193318,31
1.0785772528,32
1.0789012658,33
1.079,32
1.079,31
1.0794118528,32
1.0797688228,33
1.08,32
1.0803046708,33
1.0806490258,34
1.0809685348,35
1.081,34
1.081,33
1.0818712248,34
1.082,33
1.0824691388,34
1.0828428798,35
1.083,34
1.083,33
1.0834377498,34
1.0838024528,35
1.084,34
1.084,33
1.0846077798,34
1.085,33
1.0855690358,34
1.086,33
1.086,32
1.0864990608,33
1.087,32
1.087,31
1.088,30
1.089,29
1.089,28
1.09,27
1.09,26
1.0906660808,27
1.091,26
1.0915000378,27
1.0919547758,28
1.092,27
1.092,26
1.093,25
1.093,24
1.0933748908,25
1.0937574608,26
1.094,25
1.0943530298,26
1.0947409458,27
1.095,26
1.095,25
1.0952688328,26
1.0956479718,27
1.096,26
1.096,25
1.0960004048,26
1.0965892588,27
1.0969321878,28
1.097,27
1.0974791948,28
1.0978404688,29
1.098,28
1.098,27
1.099,26
1.1,25
1.1,24
1.1002320338,25
1.1006385598,26
1.1009819478,27
1.101,26
1.101,25
1.1014884148,26
1.1018381648,27
1.102,26
1.1023439308,27
1.1026886518,28
1.103,27
1.103,26
1.1036405898,27
1.1039923458,28
1.104,27
1.104,26
1.1045568068,27
1.1049188078,28
1.105,27
1.1055045278,28
1.1058536068,29
1.106,28
1.106,27
1.1063731048,28
1.1067261468,29
1.107,28
1.107,27
1.1072643478,28
1.1076191308,29
1.1079392088,30
1.108,29
1.1084890998,30
1.1088420818,31
1.109,30
1.109,29
1.11,28
1.11,27
1.111,26
1.1115234668,27
1.112,26
1.112,25
1.1129566748,26
1.113,25
1.113,24
1.114,23
1.115,22
1.115,21
1.1158097128,22
1.116,21
1.116,20
1.117,19
1.1173069428,20
1.1178062398,21
1.118,20
1.118,19
1.1184288828,20
1.1188650538,21
1.119,20
1.1194841518,21
1.1199672618,22
1.12,21
1.12,20
1.121,19
1.121,18
1.122,17
1.1229006448,18
1.123,17
1.123,16
1.1234930698,17
1.1238726908,18
1.124,17
1.124,16
1.1244581148,17
1.1248250068,18
1.125,17
1.1257865238,18
1.126,17
1.126,16
1.1263360528,17
1.1266995578,18
1.127,17
1.127,16
1.1272604108,17
1.1276208938,18
1.1279408508,19
1.128,18
1.1284737388,19
1.1288201948,20
1.129,19
1.129,18
1.1293457658,19
1.1297003328,20
1.13,19
1.13,18
1.1302500108,19
1.1306086108,20
1.1309286528,21
1.131,20
1.132,19
1.132,18
1.1322279608,19
1.1326067148,20
1.1329428988,21
1.133,20
1.133,19
1.1334859638,20
1.1338386718,21
1.134,20
1.1343499468,21
1.1346904988,22
1.135,21
1.135,20
1.1352702768,21
1.1358391198,22
1.136,21
1.137,20
1.137,19
1.1376451578,20
1.138,19
1.138,18
1.1386548738,19
1.139,18
1.1396775028,19
1.14,18
1.14,17
1.1406015248,18
1.141,17
1.141,16
1.1415588158,17
1.142,16
1.143,15
1.143,14
1.144,13
1.144,12
1.1447539628,13
1.145,12
1.1456977708,13
1.146,12
1.146,11
1.1466693248,12
1.147,11
1.147,10
1.148,9
1.1486653078,10
1.149,9
1.149,8
1.1496138238,9
1.15,8
1.15,7
1.1506631348,8
1.151,7
1.1513139278,8
1.1516854858,9
1.152,8
1.152,7
1.1522607258,8
1.1526475258,9
1.1529857838,10
1.153,9
1.153,8
1.154,7
1.1549782798,8
1.155,7
1.155,6
1.1555487758,7
1.1559153878,8
1.156,7
1.1565046008,8
1.1568758378,9
1.157,8
1.157,7
1.1574227048,8
1.1577664378,9
1.158,8
1.158,7
1.1585846418,8
1.1589359548,9
1.159,8
1.1594974828,9
1.1598614738,10
1.16,9
1.16,8
1.1605790248,9
1.161,8
1.161,7
1.162,6
1.1626238828,7
1.163,6
1.163,5
1.1638475178,6
1.164,5
1.164,4
1.165,3
1.166,2
1.166,1
1.167,0
1.1672987078,1
1.1678273098,2
1.168,1
1.1685602638,2
1.169,1
1.169,0
1.1696370108,1
1.17,0
1.1702381858,1
1.1706263408,2
1.1709671528,3
1.171,2
1.1715139328,3
1.1718631528,4
1.172,3
1.172,2
1.1723967128,3
1.1727490618,4
1.173,3
1.1732931008,4
1.1736508748,5
1.1739725228,6
1.174,5
1.174,4
1.1744833178,5
1.1748245998,6
1.175,5
1.175,4
1.176,3
1.1767444668,4
1.177,3
1.177,2
1.1773284948,3
1.1777006368,4
1.178,3
1.178,2
1.1782331248,3
1.1785901278,4
1.1789114278,5
1.179,4
1.1794686648,5
1.1798446718,6
1.18,5
1.18,4
1.1807909948,5
1.181,4
1.181,3
1.1813581808,4
1.1817255438,5
1.182,4
1.1822926588,5
1.1826484508,6
1.1829672588,7
1.183,6
1.183,5
1.1834752318,6
1.1838149338,7
1.184,6
1.184,5
1.1843417008,6
1.1846817288,7
1.1849981218,8
1.185,7
1.1855267198,8
1.1858851168,9
1.186,8
1.186,7
1.187,6
1.187,5
1.1879108228,6
1.188,5
1.1884795488,6
1.1888257098,7
1.189,6
1.189,5
1.1893188938,6
1.1896734508,7
1.1899952988,8
1.19,7
1.1905059428,8
1.1908496668,9
1.191,8
1.191,7
1.1917762838,8
1.192,7
1.192,6
1.1923332248,7
1.1927085848,8
1.193,7
1.1932939078,8
1.1936561838,9
1.194,8
1.194,7
1.1942979228,8
1.1947236178,9
1.195,8
1.195,7
1.1957243978,8
1.196,7
1.1969886748,8
1.197,7
1.197,6
1.198,5
1.198,4
1.199,3
1.2,2
1.2,1
1.201,0
1.2029779678,1
1.203,0
1.2036239778,1
1.204,0
1.2043020628,1
1.2047383258,2
1.205,1
1.2052993518,2
1.2056813398,3
1.206,2
1.206,1
1.2061432468,2
1.2064952588,3
1.2068205528,4
1.207,3
1.2073373398,4
1.2076867468,5
1.208,4
1.208,3
1.209,2
1.209,1
1.2099832578,2
1.21,1
1.2105814068,2
1.2109541548,3
1.211,2
1.211,1
1.2114872788,2
1.2118348638,3
1.212,2
1.212,1
1.2123993978,2
1.2127675898,3
1.213,2
1.2137063748,3
1.214,2
1.214,1
1.2142651428,2
1.2146243948,3
1.2149534508,4
1.215,3
1.215,2
1.2155119748,3
1.2158596198,4
1.216,3
1.2163942718,4
1.2167360818,5
1.217,4
1.217,3
1.2172288568,4
1.2175673988,5
1.2178834858,6
1.218,5
1.218,4
1.2184039638,5
1.2187426208,6
1.219,5
1.22,4
1.22,3
1.2203487198,4
1.2207266258,5
1.221,4
1.221,3
1.2212960298,4
1.2216697588,5
1.222,4
1.2222054908,5
1.2225613028,6
1.2228801858,7
1.223,6
1.223,5
1.2233663538,6
1.2237060048,7
1.224,6
1.2246334888,7
1.2249881888,8
1.225,7
1.225,6
1.2255245398,7
1.2258771258,8
1.226,7
1.226,6
1.2264032068,7
1.2267511148,8
1.227,7
1.2272773448,8
1.2276357918,9
1.2279593948,10
1.228,9
1.228,8
1.2284693178,9
1.2288137468,10
1.229,9
1.229,8
1.2293517768,9
1.2296981278,10
1.23,9
1.231,8
1.231,7
1.232,6
1.232,5
1.2325047228,6
1.2329077588,7
1.233,6
1.2334535388,7
1.2338470838,8
1.234,7
1.234,6
1.2345196428,7
1.2349850298,8
1.235,7
1.235,6
1.236,5
1.2366000748,6
1.237,5
1.237,4
1.2375592358,5
1.2379409438,6
1.238,5
1.238,4
1.2385078468,5
1.2388972708,6
1.239,5
1.2395857908,6
1.2399925868,7
1.24,6
1.24,5
1.2405667948,6
1.2409363258,7
1.241,6
1.242,5
1.242,4
1.243,3
1.243,2
1.244,1
1.2443126968,2
1.2448252588,3
1.245,2
1.245,1
1.2454009098,2
1.2458865458,3
1.246,2
1.246,1
1.2468414878,2
1.247,1
1.2474434328,2
1.2478144458,3
1.248,2
1.248,1
1.2484097778,2
1.2488482968,3
1.249,2
1.249,1
1.2494137998,2
1.2497699288,3
1.25,2
1.2503088298,3
1.2506981438,4
1.251,3
1.251,2
1.2512399768,3
1.2516071948,4
1.2519394618,5
1.252,4
1.252,3
1.253,2
1.2539944758,3
1.254,2
1.254,1
1.2545995458,2
1.2549666728,3
1.255,2
1.255,1
1.2555057258,2
1.2558736928,3
1.256,2
1.2564354348,3
1.2568020168,4
1.257,3
1.257,2
1.2577605818,3
1.258,2
1.258,1
1.2583441708,2
1.2587281688,3
1.259,2
1.2594520918,3
1.2598897138,4
1.26,3
1.26,2
1.2604490438,3
1.2608165958,4
1.261,3
1.2613953868,4
1.2619013138,5
1.262,4
1.262,3
1.2624593368,4
1.2628233188,5
1.263,4
1.263,3
1.264,2
1.265,1
1.265,0
1.2651837888,1
1.2655784538,2
1.2659181508,3
1.266,2
1.2664633318,3
1.2668204308,4
1.267,3
1.267,2
1.2673611908,3
1.2677603558,4
1.268,3
1.2687150418,4
1.269,3
1.269,2
1.2692899858,3
1.2696483618,4
1.27,3
1.27,2
1.2702772688,3
1.2706490168,4
1.2709833318,5
1.271,4
1.2715458448,5
1.2719041908,6
1.272,5
1.272,4
1.2724465178,5
1.2727989078,6
1.273,5
1.273,4
1.2733494918,5
1.2737369518,6
1.274,5
1.275,4
1.275,3
1.276,2
1.276,1
1.2765585698,2
1.277,1
1.2773262338,2
1.2777395038,3
1.278,2
1.278,1
1.2783350958,2
1.2787816808,3
1.279,2
1.279,1
1.2798061118,2
1.28,1
1.2804133538,2
1.2807826938,3
1.281,2
1.281,1
1.2814169898,2
1.2818712868,3
1.282,2
1.282,1
1.2825912868,2
1.283,1
1.2834293208,2
1.2838548888,3
1.284,2
1.284,1
1.2846660598,2
1.285,1
1.286,0
1.2879584878,1
1.288,0
1.2885872308,1
1.2889640848,2
1.289,1
1.2894946918,2
1.2898673878,3
1.29,2
1.29,1
1.2907217018,2
1.291,1
1.2912201918,2
1.2915841678,3
1.2919169018,4
1.292,3
1.292,2
1.2924699568,3
1.2928300908,4
1.293,3
1.293,2
1.2933689578,3
1.2937276378,4
1.294,3
1.2942633288,4
1.2946164658,5
1.2949441388,6
1.295,5
1.295,4
1.2954735508,5
1.2958288458,6
1.296,5
1.296,4
1.297,3
1.298,2
1.298,1
1.2982706008,2
1.2986735438,3
1.299,2
1.299,1
1.2992221878,2
1.2995816938,3
1.2999116858,4
1.3,3
1.3004699618,4
1.3008293238,5
1.301,4
1.301,3
1.3017974368,4
1.302,3
1.302,2
1.3023908328,3
1.3027544348,4
1.303,3
1.3033746448,4
1.3037321478,5
1.304,4
1.304,3
1.3042888748,4
1.3046660748,5
1.305,4
1.305,3
1.3052185518,4
1.3055757958,5
1.3059135488,6
1.306,5
1.3065107748,6
1.3068671248,7
1.307,6
1.307,5
1.308,4
1.309,3
1.309,2
1.3092748018,3
1.3096796268,4
1.31,3
1.31,2
1.3102032838,3
1.3105741228,4
1.3109089418,5
1.311,4
1.3114435948,5
1.3117973268,6
1.312,5
1.312,4
1.3127671358,5
1.313,4
1.313,3
1.3133409618,4
1.3137042168,5
1.314,4
1.3143131578,5
1.3147534798,6
1.315,5
1.315,4
1.3153076528,5
1.3156704888,6
1.316,5
1.316,4
1.3162315498,5
1.3165929068,6
1.3169239078,7
1.317,6
1.3174842128,7
1.3178489658,8
1.318,7
1.318,6
1.319,5
1.319,4
1.32,3
1.3205467758,4
1.3209511608,5
1.321,4
1.321,3
1.3214873378,4
1.3218549028,5
1.322,4
1.322,3
1.3224449198,4
1.3228084018,5
1.323,4
1.3238207538,5
1.324,4
1.324,3
1.3244165948,4
1.3247836008,5
1.325,4
1.3253564388,5
1.3257175688,6
1.326,5
1.326,4
1.3262775808,5
1.3266510938,6
1.3269861328,7
1.327,6
1.327,5
1.3275140798,6
1.3278639578,7
1.328,6
1.3284114698,7
1.3287687228,8
1.329,7
1.329,6
1.33,5
1.33,4
1.331,3
1.3314205358,4
1.3318218518,5
1.332,4
1.332,3
1.3323641308,4
1.3327288598,5
1.333,4
1.333,3
1.3332628398,4
1.3336176238,5
1.3339479978,6
1.334,5
1.3349471908,6
1.335,5
1.335,4
1.3354866538,5
1.3358433148,6
1.336,5
1.336,4
1.3364334588,5
1.3368141758,6
1.337,5
1.3373785148,6
1.3377425448,7
1.338,6
1.338,5
1.3382629568,6
1.3386222188,7
1.3389518308,8
1.339,7
1.339,6
1.3395047068,7
1.3398587558,8
1.34,7
1.341,6
1.341,5
1.342,4
1.342,3
1.3425319608,4
1.3429411438,5
1.343,4
1.3434896688,5
1.3438527778,6
1.344,5
1.344,4
1.3444095558,5
1.3447877818,6
1.345,5
1.3457691018,6
1.346,5
1.346,4
1.3463429558,5
1.3467056968,6
1.347,5
1.347,4
1.3472774878,5
1.3476360898,6
1.3479675968,7
1.348,6
1.3485309938,7
1.3488949648,8
1.349,7
1.349,6
1.3494182158,7
1.3497780038,8
1.35,7
1.35,6
1.3503690688,7
1.3507239168,8
1.351,7
1.352,6
1.352,5
1.353,4
1.353,3
1.3534394978,4
1.3538706868,5
1.354,4
1.3544312378,5
1.3548118928,6
1.355,5
1.355,4
1.3553380978,5
1.3557092748,6
1.356,5
1.356,4
1.3567113138,5
1.357,4
1.3572984308,5
1.3576636848,6
1.3579996688,7
1.358,6
1.358,5
1.3585517528,6
1.3589083688,7
1.359,6
1.359,5
1.3594777038,6
1.3598464168,7
1.36,6
1.3604102928,7
1.3607675968,8
1.361,7
1.361,6
1.3613155128,7
1.3616666438,8
1.3619949358,9
1.362,8
1.363,7
1.363,6
1.364,5
1.364,4
1.3647378178,5
1.365,4
1.3653543808,5
1.3657360858,6
1.366,5
1.366,4
1.3662570028,5
1.3666278318,6
1.3669627128,7
1.367,6
1.367,5
1.3679652488,6
1.368,5
1.3685759638,6
1.3689440648,7
1.369,6
1.369,5
1.3695145498,6
1.3698764368,7
1.37,6
1.37,5
1.3704489388,6
1.3708337218,7
1.371,6
1.3713787888,7
1.3717371568,8
1.372,7
1.372,6
1.3722594038,7
1.3726087478,8
1.3729377598,9
1.373,8
1.373,7
1.374,6
1.375,5
1.375,4
1.3755898068,5
1.376,4
1.376,3
1.3762257738,4
1.3766058848,5
1.3769397858,6
1.377,5
1.3774644708,6
1.3778264278,7
1.378,6
1.378,5
1.3787805918,6
1.379,5
1.379,4
1.3793663508,5
1.3797367258,6
1.38,5
1.3803224168,6
1.3806826558,7
1.381,6
1.381,5
1.3812137558,6
1.3815902148,7
1.3819255668,8
1.382,7
1.3824710228,8
1.3828309968,9
1.383,8
1.383,7
1.3833762718,8
1.3837202218,9
1.384,8
1.384,7
1.385,6
1.3858922738,7
1.386,6
1.386,5
1.3864889038,6
1.3868681358,7
1.387,6
1.387,5
1.3874239828,6
1.3877823228,7
1.388,6
1.3883328898,7
1.3887017648,8
1.389,7
1.389,6
1.3896932858,7
1.39,6
1.39,5
1.3902634788,6
1.3906268598,7
1.3909584978,8
1.391,7
1.3915201158,8
1.3918710368,9
1.392,8
1.392,7
1.3923832038,8
1.3927336758,9
1.393,8
1.393,7
1.3932673408,8
1.3936181908,9
1.3939497438,10
1.394,9
1.3944766388,10
1.3948160418,11
1.395,10
1.395,9
1.396,8
1.396,7
1.397,6
1.3973920768,7
1.3977862308,8
1.398,7
1.398,6
1.3983095338,7
1.3986675668,8
1.3989998728,9
1.399,8
1.3995356528,9
1.3998835638,10
1.4,9
1.4,8
1.4008118788,9
1.401,8
1.401,7
1.4013443698,8
1.4016979268,9
1.402,8
1.4023104098,9
1.4026793948,10
1.403,9
1.403,8
1.4032099518,9
1.4035561078,10
1.4038768368,11
1.404,10
1.404,9
1.4043961928,10
1.4047403858,11
1.405,10
1.4052786048,11
1.4056269168,12
1.4059513088,13
1.406,12
1.406,11
1.407,10
1.407,9
1.408,8
1.4084894108,9
1.4088656908,10
1.409,9
1.409,8
1.4093652418,9
1.4097079378,10
1.41,9
1.41,8
1.4102135408,9
1.4105537008,10
1.4108709248,11
1.411,10
1.4117748828,11
1.412,10
1.412,9
1.4123206598,10
1.4126752398,11
1.4129951948,12
1.413,11
1.413,10
1.4135349508,11
1.4138802598,12
1.414,11
1.4144099288,12
1.4147526998,13
1.415,12
1.415,11
1.4152598848,12
1.4156013498,13
1.4159206798,14
1.416,13
1.4164580008,14
1.4168024458,15
1.417,14
1.417,13
1.418,12
1.418,11
1.419,10
1.4195803568,11
1.4199883658,12
1.42,11
1.42,10
1.4206887188,11
1.421,10
1.421,9
1.4212774978,10
1.4216478498,11
1.4219817018,12
1.422,11
1.4229472848,12
1.423,11
1.423,10
1.4234994718,11
1.4238656848,12
1.424,11
1.424,10
1.4244706108,11
1.4248398668,12
1.425,11
1.4253987088,12
1.4257609148,13
1.426,12
1.426,11
1.4262840008,12
1.4266702818,13
1.427,12
1.427,11
1.4275322798,12
1.428,11
1.429,10
1.429,9
1.43,8
1.43,7
1.431,6
1.432,5
1.432,4
1.4326904518,5
1.433,4
1.433,3
1.434,2
1.4345292148,3
1.435,2
1.435,1
1.4353202788,2
1.4358661908,3
1.436,2
1.4364869168,3
1.4368917468,4
1.437,3
1.437,2
1.4374544528,3
1.4378259388,4
1.438,3
1.438,2
1.4383572008,3
1.4387158208,4
1.439,3
1.44,2
1.44,1
1.4408835808,2
1.441,1
1.441,0
1.4415040308,1
1.4418725648,2
1.442,1
1.4424604238,2
1.4428388208,3
1.443,2
1.443,1
1.4433687148,2
1.4437331208,3
1.444,2
1.4446934858,3
1.445,2
1.445,1
1.4452586478,2
1.4456415238,3
1.446,2
1.446,1
1.4462675298,2
1.4466364068,3
1.4469682438,4
1.447,3
1.4475115068,4
1.4478574578,5
1.448,4
1.448,3
1.4483675898,4
1.4487256988,5
1.449,4
1.449,3
1.4492760818,4
1.4496357248,5
1.4499558368,6
1.45,5
1.451,4
1.451,3
1.4515114798,4
1.4518769928,5
1.452,4
1.452,3
1.4524346438,4
1.4527994608,5
1.453,4
1.4533367518,5
1.4536906218,6
1.454,5
1.454,4
1.4541794698,5
1.4545177888,6
1.4548328378,7
1.455,6
1.455,5
1.4557376438,6
1.456,5
1.4563004118,6
1.4566566728,7
1.4569861178,8
1.457,7
1.457,6
1.4575257818,7
1.4578653608,8
1.458,7
1.458,6
1.4583896128,7
1.4587328708,8
1.459,7
1.4592524448,8
1.4595895658,9
1.4599063128,10
1.46,9
1.46,8
1.4604244798,9
1.4607659378,10
1.461,9
1.462,8
1.462,7
1.463,6
1.463,5
1.4632649228,6
1.4636329648,7
1.4639617438,8
1.464,7
1.4644853788,8
1.4648314008,9
1.465,8
1.465,7
1.4653179918,8
1.4656552668,9
1.4659705598,10
1.466,9
1.466,8
1.4668705098,9
1.467,8
1.4674245098,9
1.4677827208,10
1.468,9
1.468,8
1.4683169858,9
1.4686662318,10
1.4689876838,11
1.469,10
1.469,9
1.4695109298,10
1.4698548488,11
1.47,10
1.4703764528,11
1.4707176658,12
1.471,11
1.471,10
1.4712243188,11
1.4715646638,12
1.4718836168,13
1.472,12
1.472,11
1.473,10
1.474,9
1.474,8
1.4746837128,9
1.475,8
1.475,7
1.4752493928,8
1.4756010558,9
1.4759230458,10
1.476,9
1.4764425128,10
1.4767858848,11
1.477,10
1.477,9
1.4776754128,10
1.478,9
1.4782212658,10
1.4785681208,11
1.4788876978,12
1.479,11
1.479,10
1.4794298078,11
1.4797746688,12
1.48,11
1.48,10
1.4802981448,11
1.4806389758,12
1.4809576658,13
1.481,12
1.4814827498,13
1.4818244548,14
1.482,13
1.482,12
1.4823814828,13
1.4827283918,14
1.483,13
1.483,12
1.484,11
1.485,10
1.485,9
1.4855244168,10
1.4858954098,11
1.486,10
1.486,9
1.4864138438,10
1.4867601408,11
1.487,10
1.4873031548,11
1.4876537158,12
1.4879782048,13
1.488,12
1.488,11
1.4887893358,12
1.489,11
1.489,10
1.4893416128,11
1.4896918828,12
1.49,11
1.4902493908,12
1.4906209428,13
1.4909513278,14
1.491,13
1.491,12
1.4914839288,13
1.4918442858,14
1.492,13
1.492,12
1.4923785298,13
1.4927206708,14
1.493,13
1.4932458008,14
1.4935930468,15
1.4939148478,16
1.494,15
1.494,14
1.495,13
1.495,12
1.496,11
1.4965016808,12
1.4968702738,13
1.497,12
1.497,11
1.4973694788,12
1.4977135518,13
1.498,12
1.4982198138,13
1.4985603438,14
1.4988797368,15
1.499,14
1.499,13
1.4996914388,14
1.5,13
1.5,12
1.5002505808,13
1.5006040718,14
1.5009238238,15
1.501,14
1.5014740698,15
1.5018189268,16
1.502,15
1.502,14
1.5023486168,15
1.5026988538,16
1.503,15
1.503,14
1.5032299138,15
1.5035789858,16
1.5039008458,17
1.504,16
1.5044699818,17
1.5048370728,18
1.505,17
1.505,16
1.506,15
1.506,14
1.507,13
1.5076927698,14
1.508,13
1.508,12
1.5082644778,13
1.5086271768,14
1.5089541608,15
1.509,14
1.509,13
1.5094772928,14
1.5098297438,15
1.51,14
1.5106938608,15
1.511,14
1.511,13
1.5112681608,14
1.5116314518,15
1.5119565168,16
1.512,15
1.512,14
1.5125593228,15
1.5129581028,16
1.513,15
1.5135398988,16
1.5138924438,17
1.514,16
1.514,15
1.5143995948,16
1.5147430148,17
1.515,16
1.5152831718,17
1.5156423368,18
1.5159632118,19
1.516,18
1.516,17
1.517,16
1.517,15
1.518,14
1.5188049828,15
1.519,14
1.519,13
1.5193612158,14
1.5197197178,15
1.52,14
1.52,13
1.5202528378,14
1.5206038538,15
1.5209297588,16
1.521,15
1.5217937938,16
1.522,15
1.522,14
1.5224017938,15
1.5227617908,16
1.523,15
1.523,14
1.5233394638,15
1.5237085968,16
1.524,15
1.5243016768,16
1.5246633518,17
1.5249878978,18
1.525,17
1.525,16
1.5255105878,17
1.5258713178,18
1.526,17
1.526,16
1.5264343628,17
1.5267939318,18
1.527,17
1.528,16
1.528,15
1.529,14
1.529,13
1.5297168468,14
1.53,13
1.5303338118,14
1.5307135918,15
1.531,14
1.531,13
1.5312392928,14
1.5316142038,15
1.5319452058,16
