SduBuffer:vector ExtClientServerExample.gnb.cellularNic.rlc.UmTxEntity Lcid: 1 (#0 - test-0-20250824-22:30:48-60671),
107.49,1663
107.49,1662
107.4906105998,1663
107.4909101068,1664
107.491,1663
107.491,1662
107.4914052288,1663
107.4917749238,1664
107.492,1663
107.4922761378,1664
107.4926443838,1665
107.4929137778,1666
107.493,1665
107.493,1664
107.4933868768,1665
107.4937531088,1666
107.494,1665
107.494,1664
107.4942243708,1665
107.495,1664
107.496,1663
107.496,1662
107.4969471698,1663
107.497,1662
107.497,1661
107.4974996798,1662
107.4978654748,1663
107.498,1662
107.4983535338,1663
107.4987110058,1664
107.4989715488,1665
107.499,1664
107.499,1663
107.4994018608,1664
107.4997472488,1665
107.5,1664
107.5002004078,1665
107.5005424038,1666
107.5008021628,1667
107.501,1666
107.501,1665
107.5015579548,1666
107.5018959868,1667
107.502,1666
107.502,1665
107.5023456428,1666
107.5026342348,1667
107.5028949778,1668
107.503,1667
107.504,1666
107.504,1665
107.505,1664
107.505,1663
107.506,1662
107.507,1661
107.507,1660
107.5079383848,1661
107.508,1660
107.508,1659
107.5084894348,1660
107.5088615898,1661
107.509,1660
107.5093638368,1661
107.5097307928,1662
107.5099952788,1663
107.51,1662
107.51,1661
107.5104302548,1662
107.5107736768,1663
107.511,1662
107.511,1661
107.5112277308,1662
107.5115676018,1663
107.5118324038,1664
107.512,1663
107.5125844078,1664
107.5129369738,1665
107.513,1664
107.513,1663
107.5134139628,1664
107.5137180208,1665
107.5139932038,1666
107.514,1665
107.514,1664
107.515,1663
107.516,1662
107.516,1661
107.517,1660
107.518,1659
107.518,1658
107.519,1657
107.519,1656
107.5195446308,1657
107.5199409908,1658
107.52,1657
107.5204523088,1658
107.5208211268,1659
107.521,1658
107.521,1657
107.5212938408,1658
107.5216607438,1659
107.5219304528,1660
107.522,1659
107.522,1658
107.5224451218,1659
107.5228154608,1660
107.523,1659
107.5236302308,1660
107.5239888518,1661
107.524,1660
107.524,1659
107.5244569468,1660
107.5247647648,1661
107.525,1660
107.525,1659
107.5252822528,1660
107.5256466938,1661
107.5259174488,1662
107.526,1661
107.5264076338,1662
107.5267729018,1663
107.527,1662
107.527,1661
107.5272337658,1662
107.5275921778,1663
107.5278621038,1664
107.528,1663
107.528,1662
107.5283529058,1663
107.529,1662
107.5299851558,1663
107.53,1662
107.53,1661
107.5305887538,1662
107.5309076808,1663
107.531,1662
107.531,1661
107.5314178048,1662
107.5317781148,1663
107.532,1662
107.5322583788,1663
107.5326216168,1664
107.5328918628,1665
107.533,1664
107.533,1663
107.5334986108,1664
107.5338749818,1665
107.534,1664
107.5347697038,1665
107.535,1664
107.535,1663
107.5353879998,1664
107.5357659318,1665
107.536,1664
107.536,1663
107.5363372858,1664
107.5366568698,1665
107.5369299728,1666
107.537,1665
107.538,1664
107.538,1663
107.539,1662
107.539,1661
107.54,1660
107.541,1659
107.541,1658
107.5415754768,1659
107.542,1658
107.542,1657
107.5423634918,1658
107.5427662728,1659
107.543,1658
107.5432868658,1659
107.5436763558,1660
107.5439507948,1661
107.544,1660
107.544,1659
107.5444121428,1660
107.5447723808,1661
107.545,1660
107.545,1659
107.5457150528,1660
107.546,1659
107.5463015818,1660
107.5466621148,1661
107.5469349208,1662
107.547,1661
107.547,1660
107.5474244888,1661
107.5477283588,1662
107.548,1661
107.548,1660
107.5480025488,1661
107.5485234918,1662
107.5488947998,1663
107.549,1662
107.5495659768,1663
107.55,1662
107.55,1661
107.5505936728,1662
107.551,1661
107.551,1660
107.552,1659
107.553,1658
107.553,1657
107.5536501338,1658
107.554,1657
107.5546855128,1658
107.555,1657
107.555,1656
107.5556687808,1657
107.556,1656
107.556,1655
107.557,1654
107.5575214328,1655
107.558,1654
107.558,1653
107.5587209848,1654
107.559,1653
107.559,1652
107.5599915408,1653
107.56,1652
107.561,1651
107.561,1650
107.5613362258,1651
107.5619429958,1652
107.562,1651
107.562,1650
107.563,1649
107.564,1648
107.564,1647
107.5646400538,1648
107.565,1647
107.565,1646
107.5654962368,1647
107.5659739108,1648
107.566,1647
107.5666145048,1648
107.567,1647
107.567,1646
107.5675854278,1647
107.5679822458,1648
107.568,1647
107.568,1646
107.5685780488,1647
107.5689786418,1648
107.569,1647
107.5695099738,1648
107.5698761168,1649
107.57,1648
107.57,1647
107.5703564568,1648
107.5706606578,1649
107.5709348998,1650
107.571,1649
107.5714208258,1650
107.5717887868,1651
107.572,1650
107.572,1649
107.5722877858,1650
107.5726544258,1651
107.5729238138,1652
107.573,1651
107.573,1650
107.574,1649
107.5743377848,1650
107.5747169888,1651
107.575,1650
107.575,1649
107.5752645068,1650
107.5755651648,1651
107.5758361408,1652
107.576,1651
107.576,1650
107.5763107138,1651
107.5766712128,1652
107.5769444598,1653
107.577,1652
107.5774338258,1653
107.5777987448,1654
107.578,1653
107.578,1652
107.5785698328,1653
107.5789228908,1654
107.579,1653
107.579,1652
107.5794115278,1653
107.5798019558,1654
107.58,1653
107.5803766958,1654
107.5807341448,1655
107.581,1654
107.581,1653
107.5812213278,1654
107.5815270498,1655
107.5818014948,1656
107.582,1655
107.582,1654
107.5822759448,1655
107.5826392238,1656
107.5829092518,1657
107.583,1656
107.5833976378,1657
107.5837733778,1658
107.584,1657
107.584,1656
107.585,1655
107.585,1654
107.5853839128,1655
107.5857733298,1656
107.586,1655
107.5863384888,1656
107.5867079268,1657
107.5869801028,1658
107.587,1657
107.587,1656
107.5874299548,1657
107.5877318898,1658
107.588,1657
107.588,1656
107.5880025488,1657
107.5884932418,1658
107.5888323708,1659
107.589,1658
107.5897289938,1659
107.59,1658
107.59,1657
107.5903036098,1658
107.5906681018,1659
107.5909398218,1660
107.591,1659
107.5914389058,1660
107.5918071298,1661
107.592,1660
107.592,1659
107.5922957088,1660
107.5926615668,1661
107.5929309788,1662
107.593,1661
107.593,1660
107.5933880828,1661
107.5936827378,1662
107.5939526058,1663
107.594,1662
107.5944538418,1663
107.595,1662
107.595,1661
107.5957911838,1662
107.596,1661
107.596,1660
107.5964015488,1661
107.5967637998,1662
107.597,1661
107.5972554678,1662
107.5976168788,1663
107.5978876598,1664
107.598,1663
107.598,1662
107.5983379588,1663
107.5986359048,1664
107.5989030988,1665
107.599,1664
107.599,1663
107.5993809638,1664
107.6,1663
107.6007231498,1664
107.601,1663
107.601,1662
107.6013086418,1663
107.6016781668,1664
107.6019509808,1665
107.602,1664
107.602,1663
107.6025241378,1664
107.6028857548,1665
107.603,1664
107.604,1663
107.604,1662
107.605,1661
107.605,1660
107.606,1659
107.607,1658
107.607,1657
107.6074029188,1658
107.6077914798,1659
107.608,1658
107.6083510808,1659
107.6087169988,1660
107.609,1659
107.609,1658
107.6090019248,1659
107.6095186518,1660
107.6098833648,1661
107.61,1660
107.61,1659
107.6103321128,1660
107.6106275908,1661
107.6108990268,1662
107.611,1661
107.6117717508,1662
107.612,1661
107.612,1660
107.6123070888,1661
107.6126621378,1662
107.6129318988,1663
107.613,1662
107.613,1661
107.6134860798,1662
107.6138755478,1663
107.614,1662
107.6143850618,1663
107.6147459098,1664
107.615,1663
107.615,1662
107.6152055448,1663
107.6155113688,1664
107.6157815828,1665
107.616,1664
107.616,1663
107.6162767368,1664
107.617,1663
107.6178677808,1664
107.618,1663
107.618,1662
107.6184720948,1663
107.6188450718,1664
107.619,1663
107.619,1662
107.6193391388,1663
107.6197097638,1664
107.6199791488,1665
107.62,1664
107.6204520308,1665
107.6208175208,1666
107.621,1665
107.621,1664
107.6212831078,1665
107.6215836898,1666
107.622,1665
107.622,1664
107.6226822718,1665
107.623,1664
107.6232508548,1665
107.6236166778,1666
107.6238854428,1667
107.624,1666
107.624,1665
107.6243640068,1666
107.6247264158,1667
107.625,1666
107.626,1665
107.626,1664
107.627,1663
107.627,1662
107.628,1661
107.629,1660
107.629,1659
107.6293946628,1660
107.6297782518,1661
107.63,1660
107.63,1659
107.6303376398,1660
107.6306996178,1661
107.6309706778,1662
107.631,1661
107.6314428008,1662
107.6318099578,1663
107.632,1662
107.632,1661
107.6322599628,1662
107.6325572738,1663
107.6328273708,1664
107.633,1663
107.633,1662
107.6337589108,1663
107.634,1662
107.6343309188,1663
107.6346976868,1664
107.6349692908,1665
107.635,1664
107.635,1663
107.6354538708,1664
107.6358048958,1665
107.636,1664
107.636,1663
107.6362779738,1664
107.6366265328,1665
107.6368941918,1666
107.637,1665
107.6373779198,1666
107.6377385258,1667
107.638,1666
107.638,1665
107.6382035718,1666
107.639,1665
107.639,1664
107.6398810888,1665
107.64,1664
107.6405009498,1665
107.6408676408,1666
107.641,1665
107.641,1664
107.6413601178,1665
107.6417232238,1666
107.6419940348,1667
107.642,1666
107.642,1665
107.6425100608,1666
107.6428789558,1667
107.643,1666
107.6433774728,1667
107.6437347018,1668
107.644,1667
107.644,1666
107.6446126158,1667
107.6449033658,1668
107.645,1667
107.6453992308,1668
107.6457649868,1669
107.646,1668
107.646,1667
107.6462721068,1668
107.6466408608,1669
107.647,1668
107.647,1667
107.648,1666
107.649,1665
107.649,1664
107.65,1663
107.65,1662
107.651,1661
107.6519410418,1662
107.652,1661
107.652,1660
107.6526926998,1661
107.653,1660
107.653,1659
107.6533464358,1660
107.6537247538,1661
107.654,1660
107.6543039888,1661
107.6546716868,1662
107.6549480408,1663
107.655,1662
107.655,1661
107.6558233938,1662
107.656,1661
107.656,1660
107.6563490508,1661
107.6567167968,1662
107.657,1661
107.6572456828,1662
107.6576065288,1663
107.6578741278,1664
107.658,1663
107.658,1662
107.6583428568,1663
107.6587055118,1664
107.6589685968,1665
107.659,1664
107.659,1663
107.66,1662
107.661,1661
107.661,1660
107.6618249978,1661
107.662,1660
107.6623727688,1661
107.6627469738,1662
107.663,1661
107.663,1660
107.6632502898,1661
107.6636096868,1662
107.6638793828,1663
107.664,1662
107.664,1661
107.6643322118,1662
107.6646821888,1663
107.6649409478,1664
107.665,1663
107.6654084978,1664
107.666,1663
107.666,1662
107.6666638488,1663
107.6669545728,1664
107.667,1663
107.667,1662
107.6674393698,1663
107.6677947058,1664
107.668,1663
107.6682834118,1664
107.6686332188,1665
107.669,1664
107.669,1663
107.67,1662
107.67,1661
107.671,1660
107.672,1659
107.672,1658
107.673,1657
107.673,1656
107.6734038358,1657
107.6737798808,1658
107.674,1657
107.6743424598,1658
107.6747093008,1659
107.6749806078,1660
107.675,1659
107.675,1658
107.6754328168,1659
107.6757902978,1660
107.676,1659
107.676,1658
107.6762466798,1659
107.6765894268,1660
107.6768468788,1661
107.677,1660
107.6778160458,1661
107.678,1660
107.678,1659
107.6782837028,1660
107.6785770538,1661
107.6788513738,1662
107.679,1661
107.679,1660
107.6793617768,1661
107.6797177378,1662
107.6799771248,1663
107.68,1662
107.6804491928,1663
107.6807939148,1664
107.681,1663
107.681,1662
107.6812488478,1663
107.6815988668,1664
107.6818594498,1665
107.682,1664
107.683,1663
107.683,1662
107.6838763958,1663
107.684,1662
107.684,1661
107.6844771068,1662
107.6847850818,1663
107.685,1662
107.6852860708,1663
107.6856438278,1664
107.6859041328,1665
107.686,1664
107.686,1663
107.6863386148,1664
107.6866857708,1665
107.6869444278,1666
107.687,1665
107.687,1664
107.6873990758,1665
107.688,1664
107.6886925658,1665
107.689,1664
107.689,1663
107.6892581718,1664
107.6895541638,1665
107.6898256028,1666
107.69,1665
107.69,1664
107.6903217458,1665
107.6906805888,1666
107.691,1665
107.692,1664
107.692,1663
107.693,1662
107.693,1661
107.694,1660
107.695,1659
107.695,1658
107.6953894168,1659
107.6957720188,1660
107.696,1659
107.696,1658
107.6962685648,1659
107.6966295428,1660
107.6969019028,1661
107.697,1660
107.6973870088,1661
107.6977491088,1662
107.698,1661
107.698,1660
107.6981845808,1661
107.6985284988,1662
107.6987880658,1663
107.699,1662
107.6996326998,1663
107.6999806838,1664
107.7,1663
107.7,1662
107.7004608288,1663
107.7008100988,1664
107.701,1663
107.701,1662
107.7012846128,1663
107.7015718178,1664
107.7018316918,1665
107.702,1664
107.7022961498,1665
107.7026464298,1666
107.7029085778,1667
107.703,1666
107.703,1665
107.7033687548,1666
107.7037312038,1667
107.704,1666
107.704,1665
107.705,1664
107.7059181528,1665
107.706,1664
107.706,1663
107.7065639048,1664
107.7068880628,1665
107.707,1664
107.707,1663
107.7073918338,1664
107.7077624568,1665
107.708,1664
107.7082558128,1665
107.7086165248,1666
107.7088858308,1667
107.709,1666
107.709,1665
107.7093655408,1666
107.7097229668,1667
107.71,1666
107.71,1665
107.7106937428,1666
107.711,1665
107.7112697698,1666
107.7116348018,1667
107.7119059598,1668
107.712,1667
107.712,1666
107.7124069418,1667
107.7127024958,1668
107.713,1667
107.713,1666
107.714,1665
107.715,1664
107.715,1663
107.716,1662
107.717,1661
107.717,1660
107.7174457668,1661
107.7178394918,1662
107.718,1661
107.718,1660
107.7183857808,1661
107.7186911908,1662
107.7189634898,1663
107.719,1662
107.7194391598,1663
107.7198040588,1664
107.72,1663
107.72,1662
107.7202702758,1663
107.7206289338,1664
107.7208973058,1665
107.721,1664
107.721,1663
107.7216874038,1664
107.722,1663
107.7223042818,1664
107.7226664768,1665
107.7229366458,1666
107.723,1665
107.723,1664
107.7234289458,1665
107.7237266678,1666
107.7239940748,1667
107.724,1666
107.724,1665
107.7244818228,1666
107.7248508138,1667
107.725,1666
107.7253442968,1667
107.726,1666
107.726,1665
107.727,1664
107.727,1663
107.7279763118,1664
107.728,1663
107.7285962078,1664
107.7289742758,1665
107.729,1664
107.729,1663
107.7294494988,1664
107.7297531008,1665
107.73,1664
107.73,1663
107.7302250168,1664
107.7305814098,1665
107.7308514918,1666
107.731,1665
107.7313246228,1666
107.7316856108,1667
107.7319564598,1668
107.732,1667
107.732,1666
107.7327803668,1667
107.733,1666
107.733,1665
107.7333494908,1666
107.7337141968,1667
107.7339815008,1668
107.734,1667
107.7344813708,1668
107.7348439858,1669
107.735,1668
107.735,1667
107.7353040638,1668
107.736,1667
107.737,1666
107.737,1665
107.738,1664
107.738,1663
107.7388465828,1664
107.739,1663
107.7394492858,1664
107.7398388478,1665
107.74,1664
107.74,1663
107.7403118168,1664
107.7406132878,1665
107.7408989408,1666
107.741,1665
107.741,1664
107.7413817688,1665
107.7417382818,1666
107.742,1665
107.7420025488,1666
107.7424921788,1667
107.743,1666
107.743,1665
107.7436632578,1666
107.744,1665
107.744,1664
107.7442437708,1665
107.7446199758,1666
107.7448908418,1667
107.745,1666
107.7454016788,1667
107.7457614098,1668
107.746,1667
107.746,1666
107.747,1665
107.747,1664
107.748,1663
107.749,1662
107.749,1661
107.75,1660
107.75,1659
107.7505836108,1660
107.751,1659
107.7512416668,1660
107.7516302868,1661
107.7519679978,1662
107.752,1661
107.752,1660
107.7524275658,1661
107.7527363018,1662
107.753,1661
107.7532073318,1662
107.7535556908,1663
107.7538177708,1664
107.754,1663
107.754,1662
107.7545648648,1663
107.7549108368,1664
107.755,1663
107.755,1662
107.7553711468,1663
107.7557228298,1664
107.7559824868,1665
107.756,1664
107.7564672908,1665
107.7568174908,1666
107.757,1665
107.757,1664
107.7572787168,1665
107.7575650288,1666
107.7578259898,1667
107.758,1666
107.758,1665
107.7582927398,1666
107.759,1665
107.76,1664
107.76,1663
107.7609412098,1664
107.761,1663
107.761,1662
107.7615596568,1663
107.7619226618,1664
107.762,1663
107.7624651378,1664
107.7628407738,1665
107.763,1664
107.763,1663
107.7633101818,1664
107.7636166768,1665
107.7638879788,1666
107.764,1665
107.764,1664
107.7643578858,1665
107.7647140388,1666
107.7649790798,1667
107.765,1666
107.7657320748,1667
107.766,1666
107.766,1665
107.7662736628,1666
107.7666220958,1667
107.7668855578,1668
107.767,1667
107.767,1666
107.7673753408,1667
107.768,1666
107.769,1665
107.769,1664
107.77,1663
107.77,1662
107.771,1661
107.772,1660
107.772,1659
107.7725163868,1660
107.7729726208,1661
107.773,1660
107.7735745588,1661
107.7739610808,1662
107.774,1661
107.774,1660
107.7744456308,1661
107.7748075708,1662
107.775,1661
107.775,1660
107.7752637058,1661
107.7755634498,1662
107.7758285978,1663
107.776,1662
107.7765820158,1663
107.7769240578,1664
107.777,1663
107.777,1662
107.7773836558,1663
107.7777353178,1664
107.778,1663
107.778,1662
107.7780013748,1663
107.7785262068,1664
107.7788639758,1665
107.779,1664
107.78,1663
107.78,1662
107.781,1661
107.781,1660
107.782,1659
107.7829623028,1660
107.783,1659
107.783,1658
107.7835578318,1659
107.7839498538,1660
107.784,1659
107.784,1658
107.7844604058,1659
107.7848285268,1660
107.785,1659
107.7853246188,1660
107.7856836278,1661
107.7859506278,1662
107.786,1661
107.786,1660
107.7863806468,1661
107.7866637448,1662
107.7869223148,1663
107.787,1662
107.787,1661
107.7877710768,1662
107.788,1661
107.7883475918,1662
107.7887037258,1663
107.7889748408,1664
107.789,1663
107.789,1662
107.7894507558,1663
107.7898014178,1664
107.79,1663
107.7902783038,1664
107.791,1663
107.791,1662
107.792,1661
107.792,1660
107.793,1659
107.794,1658
107.794,1657
107.7943463618,1658
107.7947229778,1659
107.795,1658
107.795,1657
107.7952797318,1658
107.7956385138,1659
107.7959073708,1660
107.796,1659
107.7963900188,1660
107.7967557918,1661
107.797,1660
107.797,1659
107.7972143788,1660
107.7975099788,1661
107.7977864528,1662
107.798,1661
107.798,1660
107.7985290158,1661
107.7988689058,1662
107.799,1661
107.7993338878,1662
107.7996795528,1663
107.7999383118,1664
107.8,1663
107.8,1662
107.8004165808,1663
107.8007642498,1664
107.801,1663
107.801,1662
107.8012557948,1663
107.8016020508,1664
107.8018690198,1665
107.802,1664
107.803,1663
107.803,1662
107.804,1661
107.804,1660
107.8049697488,1661
107.805,1660
107.8056017498,1661
107.8059767508,1662
107.806,1661
107.806,1660
107.8064567978,1661
107.8068297688,1662
107.807,1661
107.8073168648,1662
107.8076763378,1663
107.8079443098,1664
107.808,1663
107.808,1662
107.8084147618,1663
107.8087738108,1664
107.809,1663
107.809,1662
107.8095371508,1663
107.8098277908,1664
107.81,1663
107.8103105308,1664
107.8106711568,1665
107.8109438428,1666
107.811,1665
107.811,1664
107.8114147328,1665
107.812,1664
107.812,1663
107.813,1662
107.814,1661
107.814,1660
107.815,1659
107.815,1658
107.816,1657
107.8165083508,1658
107.8169015048,1659
107.817,1658
107.817,1657
107.8174694788,1658
107.8178425928,1659
107.818,1658
107.818,1657
107.8183263378,1658
107.8186892998,1659
107.8189593058,1660
107.819,1659
107.8194323348,1660
107.8198007788,1661
107.82,1660
107.82,1659
107.8205716508,1660
107.8208638178,1661
107.821,1660
107.821,1659
107.8213574978,1660
107.8217160548,1661
107.8219868188,1662
107.822,1661
107.8224916188,1662
107.8228502608,1663
107.823,1662
107.823,1661
107.8233207948,1662
107.8236837718,1663
107.8239538238,1664
107.824,1663
107.824,1662
107.8244460168,1663
107.8248078728,1664
107.825,1663
107.8253131918,1664
107.826,1663
107.826,1662
107.8269588368,1663
107.827,1662
107.8275210368,1663
107.8278940048,1664
107.828,1663
107.828,1662
107.8283874948,1663
107.8287500058,1664
107.829,1663
107.829,1662
107.8292196488,1663
107.8295780868,1664
107.8298450938,1665
107.83,1664
107.8303108298,1665
107.8306762768,1666
107.8309444958,1667
107.831,1666
107.831,1665
107.8317073658,1666
107.8319976588,1667
107.832,1666
107.832,1665
107.8324731428,1666
107.8328314558,1667
107.833,1666
107.8333501278,1667
107.834,1666
107.834,1665
107.835,1664
107.835,1663
107.836,1662
107.837,1661
107.837,1660
107.8379193528,1661
107.838,1660
107.838,1659
107.8385027188,1660
107.8388856758,1661
107.839,1660
107.8393971898,1661
107.8397618078,1662
107.84,1661
107.84,1660
107.8402452658,1661
107.8406017948,1662
107.8408706728,1663
107.841,1662
107.841,1661
107.8413618148,1662
107.8417232038,1663
107.8419910798,1664
107.842,1663
107.8428292468,1664
107.843,1663
107.843,1662
107.8434137028,1663
107.8437200378,1664
107.8439910228,1665
107.844,1664
107.8445079778,1665
107.845,1664
107.845,1663
107.846,1662
107.846,1661
107.847,1660
107.848,1659
107.848,1658
107.849,1657
107.849,1656
107.8494231648,1657
107.8498139848,1658
107.85,1657
107.8503192008,1658
107.8506851818,1659
107.8509597468,1660
107.851,1659
107.851,1658
107.8514085038,1659
107.8517709608,1660
107.852,1659
107.852,1658
107.8522373098,1659
107.8525954528,1660
107.8528736258,1661
107.853,1660
107.8537706368,1661
107.854,1660
107.854,1659
107.8543221218,1660
107.8546231028,1661
107.8548953118,1662
107.855,1661
107.855,1660
107.8553945008,1661
107.8557690578,1662
107.856,1661
107.8562617988,1662
107.8566311658,1663
107.8569021958,1664
107.857,1663
107.857,1662
107.8573619408,1663
107.8577129478,1664
107.8579745538,1665
107.858,1664
107.858,1663
107.859,1662
107.8598444028,1663
107.86,1662
107.86,1661
107.8604429878,1662
107.8607589738,1663
107.861,1662
107.861,1661
107.8612574338,1662
107.8616213578,1663
107.8618949548,1664
107.862,1663
107.8623634558,1664
107.8627222648,1665
107.8629906108,1666
107.863,1665
107.863,1664
107.8634367948,1665
107.864,1664
107.8646796788,1665
107.865,1664
107.865,1663
107.8652892488,1664
107.8656520698,1665
107.8659232098,1666
107.866,1665
107.866,1664
107.8664037078,1665
107.8667022908,1666
107.867,1665
107.868,1664
107.868,1663
107.869,1662
107.869,1661
107.87,1660
107.871,1659
107.871,1658
107.8713893118,1659
107.8717743338,1660
107.872,1659
107.872,1658
107.8722786698,1659
107.8726481668,1660
107.8729215568,1661
107.873,1660
107.8734091838,1661
107.8737736188,1662
107.874,1661
107.874,1660
107.8742106268,1661
107.8745528658,1662
107.8748128468,1663
107.875,1662
107.875,1661
107.8756532138,1662
107.8759916898,1663
107.876,1662
107.8764678178,1663
107.8768284268,1664
107.877,1663
107.877,1662
107.8773119598,1663
107.8776034718,1664
107.8778668128,1665
107.878,1664
107.878,1663
107.8783373058,1664
107.8786832528,1665
107.8789420738,1666
107.879,1665
107.8793996878,1666
107.8797408688,1667
107.88,1666
107.88,1665
107.881,1664
107.8818490708,1665
107.882,1664
107.882,1663
107.8825179018,1664
107.8828942518,1665
107.883,1664
107.883,1663
107.8833753938,1664
107.8836781138,1665
107.8839641238,1666
107.884,1665
107.8844520718,1666
107.8848213118,1667
107.885,1666
107.885,1665
107.8852932568,1666
107.8856527628,1667
107.886,1666
107.886,1665
107.8866835148,1666
107.887,1665
107.8872524948,1666
107.8876198048,1667
107.8878901588,1668
107.888,1667
107.888,1666
107.8883724748,1667
107.8886805308,1668
107.889,1667
107.889,1666
107.89,1665
107.891,1664
107.891,1663
107.892,1662
107.892,1661
107.893,1660
107.8934035238,1661
107.8937872168,1662
107.894,1661
107.894,1660
107.8943260968,1661
107.8946275348,1662
107.8949017748,1663
107.895,1662
107.895,1661
107.8953741728,1662
107.8957432668,1663
107.896,1662
107.8962123098,1663
107.8965723058,1664
107.8968393388,1665
107.897,1664
107.897,1663
107.8977096348,1664
107.898,1663
107.8982889378,1664
107.8986538428,1665
107.8989286428,1666
107.899,1665
107.899,1664
107.8994288148,1665
107.8997913218,1666
107.9,1665
107.9,1664
107.9002566898,1665
107.9005569548,1666
107.9008291458,1667
107.901,1666
107.9013210188,1667
107.9016790318,1668
107.9019460428,1669
107.902,1668
107.902,1667
107.903,1666
107.903,1665
107.9038442038,1666
107.904,1665
107.9044421368,1666
107.9048112678,1667
107.905,1666
107.905,1665
107.9052802838,1666
107.9055806238,1667
107.9058520588,1668
107.906,1667
107.906,1666
107.9063296448,1667
107.9066911708,1668
107.9069491168,1669
107.907,1668
107.9073967958,1669
107.908,1668
107.908,1667
107.9086612538,1668
107.909,1667
107.909,1666
107.9092496688,1667
107.9096122018,1668
107.9098813368,1669
107.91,1668
107.9103774398,1669
107.9107392938,1670
107.911,1669
107.911,1668
107.912,1667
107.912,1666
107.913,1665
107.914,1664
107.914,1663
107.915,1662
107.915,1661
107.9153157388,1662
107.9157669878,1663
107.916,1662
107.9163349788,1663
107.9167045138,1664
107.9169915178,1665
107.917,1664
107.917,1663
107.9174564888,1664
107.9177578418,1665
107.918,1664
107.9182165118,1665
107.9185642928,1666
107.9188237138,1667
107.919,1666
107.919,1665
107.9196713968,1666
107.92,1665
107.92,1664
107.9202101968,1665
107.9205618258,1666
107.9208238908,1667
107.921,1666
107.9213344338,1667
107.9216827368,1668
107.922,1667
107.922,1666
107.923,1665
107.923,1664
107.924,1663
107.925,1662
107.925,1661
107.9258142188,1662
107.926,1661
107.926,1660
107.9264340618,1661
107.9268123888,1662
107.927,1661
107.9272998098,1662
107.9276598528,1663
107.9279217638,1664
107.928,1663
107.928,1662
107.9283516118,1663
107.9286361848,1664
107.9288956658,1665
107.929,1664
107.929,1663
107.9293541118,1664
107.93,1663
107.9306852778,1664
107.931,1663
107.931,1662
107.9312374238,1663
107.9315998228,1664
107.9318700938,1665
107.932,1664
107.932,1663
107.9323696718,1664
107.9327406818,1665
107.933,1664
107.934,1663
107.934,1662
107.935,1661
107.936,1660
107.936,1659
107.937,1658
107.937,1657
107.9374037918,1658
107.9377956518,1659
107.938,1658
107.9383611018,1659
107.9387244828,1660
107.9389974098,1661
107.939,1660
107.939,1659
107.9394311268,1660
107.9397175548,1661
107.9399785398,1662
107.94,1661
107.94,1660
107.9404268338,1661
107.9407728048,1662
107.941,1661
107.9416349488,1662
107.9419913378,1663
107.942,1662
107.942,1661
107.9424536158,1662
107.9428044568,1663
107.943,1662
107.943,1661
107.9432962938,1662
107.9436452338,1663
107.9439041728,1664
107.944,1663
107.9443770528,1664
107.9447293158,1665
107.9449966798,1666
107.945,1665
107.945,1664
107.9454522608,1665
107.9457435468,1666
107.946,1665
107.946,1664
107.947,1663
107.9478443008,1664
107.948,1663
107.948,1662
107.9484225438,1663
107.9487876148,1664
107.949,1663
107.949,1662
107.9492927168,1663
107.9496534278,1664
107.9499216368,1665
107.95,1664
107.9503887068,1665
107.9507462898,1666
107.951,1665
107.951,1664
107.9511758168,1665
107.9514560148,1666
107.952,1665
107.952,1664
107.9526777488,1665
107.953,1664
107.9532655408,1665
107.9536258118,1666
107.9538883018,1667
107.954,1666
107.954,1665
107.9543547598,1666
107.9546991998,1667
107.955,1666
107.956,1665
107.956,1664
107.957,1663
107.957,1662
107.958,1661
107.959,1660
107.959,1659
107.96,1658
107.96,1657
107.9604656198,1658
107.961,1657
107.9612532768,1658
107.9616360778,1659
107.9619883528,1660
107.962,1659
107.962,1658
107.9625762808,1659
107.9628882568,1660
107.963,1659
107.963,1658
107.9637601508,1659
107.964,1658
107.9643526258,1659
107.9647278518,1660
107.965,1659
107.965,1658
107.9652284278,1659
107.9655919928,1660
107.9658618858,1661
107.966,1660
107.966,1659
107.9663370848,1660
107.9666833568,1661
107.9669442248,1662
107.967,1661
107.9673988378,1662
107.9677541078,1663
107.968,1662
107.968,1661
107.9682156288,1662
107.9685091318,1663
107.9687714478,1664
107.969,1663
107.969,1662
107.9697883728,1663
107.97,1662
107.9703736698,1663
107.9707466978,1664
107.971,1663
107.971,1662
107.9712190618,1663
107.9715895468,1664
107.9718582348,1665
107.972,1664
107.9723223938,1665
107.9726879438,1666
107.9729533418,1667
107.973,1666
107.973,1665
107.9734281348,1666
107.9737758558,1667
107.974,1666
107.974,1665
107.9746013688,1666
107.9748914508,1667
107.975,1666
107.9753680838,1667
107.9757197238,1668
107.9759802638,1669
107.976,1668
107.976,1667
107.9764467958,1668
107.9767911178,1669
107.977,1668
107.977,1667
107.978,1666
107.979,1665
107.979,1664
107.98,1663
107.98,1662
107.9808597438,1663
107.981,1662
107.9814845678,1663
107.9818674608,1664
107.982,1663
107.982,1662
107.9823348378,1663
107.9826980208,1664
107.9829701768,1665
107.983,1664
107.983,1663
107.9834367308,1664
107.9838036778,1665
107.984,1664
107.9842765108,1665
107.9846229268,1666
107.985,1665
107.985,1664
107.9856334958,1665
107.9859248628,1666
